Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
2019-08-28,6248.0,6248.0,6070.0,6277.75,6109.95,6103.4,6147.63,9468.3,5446.05,1242304.0,7637219530.5,120487.0
2019-08-29,6103.4,6198.0,6065.0,6103.4,6150.0,6110.2,6127.93,9468.3,5446.05,1006756.0,6169330665.55,84377.0
2019-08-30,6144.0,6159.25,6052.9,6110.2,6108.35,6123.75,6111.18,9468.3,5446.05,794518.0,4855445233.15,81325.0
2019-09-03,6035.0,6130.0,6002.25,6123.75,6049.7,6049.7,6064.24,9118.95,5446.05,1173373.0,7115611551.35,99898.0
2019-09-04,6062.0,6076.2,5800.0,6049.7,5805.2,5830.75,5892.04,9118.95,5446.05,1964992.0,11577805367.15,161677.0
2019-09-05,5805.0,5998.0,5791.25,5830.75,5977.4,5968.65,5910.61,9118.95,5446.05,1149196.0,6792446704.9,98164.0
2019-09-06,5997.7,6220.0,5962.1,5968.65,6199.9,6186.95,6092.33,9118.95,5446.05,1524051.0,9285017702.3,140253.0
2019-09-09,6085.0,6366.95,6040.0,6186.95,6355.05,6335.5,6220.02,8750.0,5446.05,2061193.0,12820659102.8,177089.0
2019-09-11,6330.0,6630.0,6285.1,6335.5,6580.0,6597.3,6500.22,8750.0,5446.05,2492039.0,16198807339.7,197737.0
2019-09-12,6565.0,6640.0,6370.0,6597.3,6398.75,6392.05,6491.28,8750.0,5446.05,1892862.0,12287102494.45,152225.0
2019-09-13,6434.0,6512.8,6340.0,6392.05,6445.7,6450.3,6441.54,8750.0,5446.05,1929801.0,12430889061.8,143210.0
2019-09-16,6349.9,6489.0,6340.1,6450.3,6399.0,6412.75,6417.49,8659.7,5446.05,1377371.0,8839261359.35,121546.0
2019-09-17,6410.0,6445.85,6110.0,6412.75,6116.3,6130.4,6261.06,8659.7,5446.05,1706567.0,10684914766.2,138251.0
2019-09-18,6165.0,6211.8,5986.6,6130.4,6105.0,6095.05,6083.27,8659.7,5446.05,1955137.0,11893628117.15,154690.0
2019-09-19,6139.0,6175.0,5942.4,6095.05,5987.7,5971.75,6056.96,8659.7,5446.05,1721431.0,10426637456.05,130046.0
2019-09-20,6015.0,6949.8,5982.45,5971.75,6601.0,6591.95,6513.47,8659.7,5446.05,4892962.0,31870157868.4,407715.0
2019-09-23,6676.1,7000.0,6676.1,6591.95,6885.1,6897.85,6891.1,8089.9,5446.05,3140286.0,21640015382.95,282219.0
2019-09-24,6935.0,7177.9,6855.0,6897.85,7033.2,7009.1,6996.14,8089.9,5446.05,2354230.0,16470532686.5,224403.0
2019-09-25,7000.0,7000.0,6602.0,7009.1,6700.0,6638.5,6752.87,8089.9,5446.05,2296343.0,15506907735.3,202225.0
2019-09-26,6700.0,6899.9,6681.05,6638.5,6855.0,6857.45,6809.38,8089.9,5446.05,1893865.0,12896040085.8,153357.0
2019-09-27,6860.0,6915.0,6735.0,6857.45,6765.3,6773.7,6801.12,8089.9,5446.05,1457894.0,9915310112.1,123866.0
2019-09-30,6773.0,6809.6,6640.0,6773.7,6700.0,6715.8,6698.81,7949.75,5446.05,1264165.0,8468398992.15,99286.0
2019-10-01,6720.0,6850.0,6650.0,6715.8,6786.6,6782.0,6762.4,7949.75,5446.05,1473158.0,9962077964.4,126618.0
2019-10-03,6786.6,6794.95,6680.0,6782.0,6743.1,6754.05,6733.72,7949.75,5446.05,850852.0,5729402012.6,89067.0
2019-10-04,6793.0,6845.9,6618.4,6754.05,6645.95,6649.6,6762.15,7949.75,5446.05,1065056.0,7202067211.75,93392.0
2019-10-07,6674.7,6699.0,6558.15,6649.6,6639.0,6629.85,6636.21,7949.75,5446.05,696713.0,4623534607.75,68054.0
2019-10-09,6628.0,6743.8,6590.0,6629.85,6730.0,6719.55,6691.03,7949.75,5446.05,1017731.0,6809664534.6,83048.0
2019-10-10,6700.0,6742.1,6558.25,6719.55,6624.0,6605.45,6639.63,7949.75,5446.05,985523.0,6543513002.35,80370.0
2019-10-11,6626.3,6720.0,6626.3,6605.45,6692.8,6698.9,6681.63,7949.75,5446.05,835065.0,5579596060.4,63691.0
2019-10-14,6697.95,6874.55,6696.05,6698.9,6805.4,6821.1,6774.6,7949.75,5446.05,963217.0,6525412654.0,72532.0
2019-10-15,6811.0,7019.0,6809.0,6821.1,6995.0,6985.75,6951.84,7949.75,5446.05,1276061.0,8870978185.2,98230.0
2019-10-16,7003.45,7013.9,6895.0,6985.75,6977.0,6975.0,6958.16,7949.75,5446.05,876844.0,6101225216.15,84164.0
2019-10-17,6977.0,7155.55,6940.0,6975.0,7126.0,7123.9,7027.01,7949.75,5446.05,1248295.0,8771779630.85,89325.0
2019-10-18,7081.3,7450.0,7061.65,7123.9,7350.0,7302.3,7225.4,7949.75,5446.05,1463126.0,10571673041.45,114860.0
2019-10-22,7333.0,7392.0,7232.0,7302.3,7262.25,7256.25,7313.8,7949.75,5446.05,959552.0,7017969456.7,90739.0
